idx,y_pred
39,0.13204634
41,0.21876982
43,0.32097912
45,0.12658516
55,0.2950524
56,0.21578161
73,0.115449175
85,0.19205695
86,0.22827074
97,0.2533572
98,0.2092034
101,0.19785991
112,0.115339644
117,0.41184196
121,0.4286546
137,0.051898655
148,0.19312087
154,0.13938949
162,0.17092814
165,0.24708518
174,0.20350125
176,0.1928222
181,0.18769886
184,0.17542641
199,0.13124362
206,0.39475086
216,0.13236544
221,0.18376327
226,0.06201769
227,0.3710337
230,0.09039397
234,0.053235028
256,0.23888257
260,0.3956769
269,0.2017743
282,0.039132472
286,0.23529705
300,0.1371894
304,0.32626233
310,0.20258857
318,0.12901726
319,0.18768442
322,0.24330403
329,0.18517514
332,0.10953304
342,0.3306389
364,0.19735894
377,0.092061035
385,0.17473355
388,0.10357718
397,0.100775324
398,0.06804417
403,0.3081028
405,0.28032637
408,0.057298377
410,0.37517226
413,0.09203703
417,0.16970994
420,0.22048204
422,0.1528355
423,0.11918911
426,0.16441265
432,0.22582115
436,0.30278102
443,0.12379493
454,0.18563817
455,0.08996586
461,0.17221975
467,0.0995221
468,0.20260651
474,0.21092257
477,0.19051188
478,0.07238564
486,0.17655315
489,0.2810548
490,0.25989026
495,0.18467729
499,0.37808573
510,0.21307929
511,0.28351536
515,0.08426275
518,0.29446447
519,0.22988176
533,0.13322979
548,0.117568284
564,0.22251819
582,0.16591543
584,0.20782767
592,0.25553936
593,0.13125178
595,0.04875501
596,0.34349644
598,0.54682237
600,0.19670828
605,0.1277872
609,0.20799777
611,0.13625495
613,0.27450106
623,0.14062314
626,0.11956806
627,0.41450906
631,0.26192462
644,0.22688308
652,0.22320585
662,0.15500782
666,0.109741755
668,0.36369967
672,0.07906823
674,0.23131987
675,0.016687067
677,0.21191548
679,0.07518539
682,0.33372322
691,0.25427648
698,0.2524155
702,0.060512047
711,0.15921712
714,0.23825333
716,0.26861998
717,0.09471361
718,0.111958265
722,0.022241961
735,0.1600701
738,0.19824897
747,0.11427809
748,0.198548
749,0.090898335
750,0.10674485
759,0.40974566
763,0.111568324
770,0.3233768
774,0.12554201
790,0.11897159
792,0.121838644
795,0.073824205
797,0.1424216
804,0.20429769
809,0.18263324
813,0.36010367
821,0.25129706
831,0.115040176
844,0.058100354
846,0.59502095
850,0.06679027
853,0.096585214
856,0.17213994
862,0.24277386
869,0.12994301
874,0.18615952
881,0.24063337
882,0.12100742
891,0.12519695
897,0.3061486
906,0.1294355
911,0.06064135
918,0.18440226
920,0.1334992
922,0.21934418
923,0.27299297
938,0.11677363
942,0.2383707
947,0.18528415
957,0.18553284
966,0.10882952
972,0.09086155
980,0.009333774
981,0.21207519
983,0.2592888
988,0.17926185
990,0.14641432
992,0.20398666
997,0.09746422
1001,0.17006643
1003,0.05035988
1024,0.094991
1031,0.28102213
1032,0.31377864
1042,0.3206166
1043,0.19635537
1044,0.092818774
1050,0.18363003
1052,0.08496082
1053,0.08445015
1056,0.177541
1072,0.15458873
1077,0.25693133
1078,0.14599566
1083,0.030980838
1088,0.11183491
