idx,y_pred
39,0.4334646
41,0.5505509
43,0.66568315
45,0.47959322
55,0.58671254
56,0.53782153
73,0.36437273
85,0.5279034
86,0.5735504
97,0.60693157
98,0.54465395
101,0.5591495
112,0.39611456
117,0.69548064
121,0.72599226
137,0.22801633
148,0.5480784
154,0.38818967
162,0.44664502
165,0.39136112
174,0.5568247
176,0.51004577
181,0.46803117
184,0.3768429
199,0.38627774
206,0.67659724
216,0.41317022
221,0.51196635
226,0.18685238
227,0.72207487
230,0.34609497
234,0.1991318
256,0.55846846
260,0.7260883
269,0.5102236
282,0.16581409
286,0.5690118
300,0.42384097
304,0.6332628
310,0.55845284
318,0.3415534
319,0.49426305
322,0.57722306
329,0.47564217
332,0.34040898
342,0.6320595
364,0.47273603
377,0.2606589
385,0.46356863
388,0.34275916
397,0.2770009
398,0.23415752
403,0.53907746
405,0.62368953
408,0.20892766
410,0.673417
413,0.2509774
417,0.4223597
420,0.55508
422,0.4059043
423,0.37817684
426,0.48825288
432,0.5541238
436,0.6173404
443,0.3550882
454,0.44594684
455,0.24877366
461,0.5030516
467,0.34033194
468,0.50111216
474,0.48988384
477,0.4995573
478,0.2680222
486,0.4568431
489,0.6374136
490,0.61046517
495,0.55357844
499,0.6811782
510,0.492437
511,0.55021626
515,0.28064656
518,0.64324373
519,0.5768825
533,0.4040114
548,0.36700946
564,0.48525444
582,0.5006528
584,0.4178103
592,0.6028455
593,0.45934087
595,0.18495256
596,0.6248804
598,0.8103257
600,0.5058648
605,0.4045766
609,0.5139016
611,0.4399475
613,0.61172706
623,0.41811344
626,0.35460296
627,0.6902861
631,0.5948268
644,0.49788362
652,0.5635234
662,0.44829932
666,0.37014246
668,0.6575345
672,0.28135368
674,0.5609973
675,0.07084668
677,0.5643414
679,0.24195893
682,0.67040527
691,0.60042024
698,0.5619503
702,0.20071268
711,0.42505947
714,0.5478412
716,0.5554583
717,0.33711728
718,0.36584795
722,0.081350595
735,0.4564359
738,0.51093394
747,0.3838176
748,0.5289534
749,0.3165517
750,0.30103135
759,0.6811585
763,0.40897542
770,0.68341917
774,0.3415182
790,0.34790227
792,0.3486178
795,0.242589
797,0.30967852
804,0.6000914
809,0.44082284
813,0.7143852
821,0.48046228
831,0.38116232
844,0.21698666
846,0.8463271
850,0.26715046
853,0.31370407
856,0.46979758
862,0.5350434
869,0.39921594
874,0.49477622
881,0.5741395
882,0.34002653
891,0.38426864
897,0.62958217
906,0.35300016
911,0.22218087
918,0.49401617
920,0.38837552
922,0.52942073
923,0.66990364
938,0.36823377
942,0.5773781
947,0.5003038
957,0.46954924
966,0.36933643
972,0.28515697
980,0.04491626
981,0.5230297
983,0.59487075
988,0.49236745
990,0.42439747
992,0.46614435
997,0.35131857
1001,0.5234955
1003,0.14651784
1024,0.33279598
1031,0.6151721
1032,0.65179324
1042,0.68187004
1043,0.5124773
1044,0.3305292
1050,0.5213033
1052,0.25940377
1053,0.2950021
1056,0.491395
1072,0.40668398
1077,0.59178406
1078,0.4446955
1083,0.1274789
1088,0.28932074
1093,0.7401316
1099,0.5785081
1106,0.38040635
1109,0.10645684
1110,0.47659546
1113,0.43156213
1121,0.4352462
1125,0.23825985
1132,0.54021573
1136,0.16397871
1139,0.43510258
1140,0.4168666
1155,0.5328322
1156,0.30528104
1171,0.3160954
1174,0.5590479
1175,0.5470752
1178,0.66972256
1181,0.34424376
1203,0.44201195
1205,0.5359273
1216,0.7439064
1217,0.60413444
1227,0.4107081
1230,0.80060196
1233,0.5518912
1234,0.29186338
1237,0.37058225
1245,0.5429004
1260,0.27418518
1265,0.33081946
1268,0.29237282
1272,0.39710695
1276,0.5791721
1277,0.27883005
1287,0.48167333
1291,0.3953984
1302,0.3656544
1307,0.13171715
1308,0.37424964
1322,0.5869906
1325,0.5628105
1326,0.48790425
1327,0.5375254
1334,0.29692626
1340,0.2061021
1344,0.51851165
1347,0.33397827
1349,0.5904112
1353,0.17888221
1356,0.34069237
1357,0.2818871
1358,0.6198877
1359,0.4196334
1366,0.28403413
1367,0.669017
1368,0.5991384
1371,0.40979442
1376,0.43327513
1377,0.4322181
1380,0.3426429
1389,0.3743066
1397,0.802364
1398,0.57055795
1406,0.4259365
1412,0.4730307
1416,0.413841
1426,0.49604037
1436,0.67905
1440,0.36790952
1447,0.50346255
1448,0.34303102
1478,0.3643592
1480,0.6531244
1486,0.5099666
1506,0.53763366
1509,0.57461745
1515,0.59201765
1516,0.3536557
1521,0.34338677
1533,0.5542902
1547,0.4078299
1551,0.4626965
1552,0.42032722
1565,0.6329059
1568,0.7951565
1570,0.43242672
1576,0.49474552
1577,0.61576486
1583,0.35796025
1585,0.26477677
1592,0.41869274
1604,0.5818504
1612,0.43786752
1614,0.57956
1619,0.22670114
1630,0.5840807
1653,0.50530493
1669,0.32265478
1676,0.41854674
1680,0.5128344
1686,0.26206166
1687,0.43728063
1688,0.5563091
1704,0.19198674
1714,0.4747315
1717,0.5965931
1719,0.5523047
1721,0.6745565
1726,0.31871325
1729,0.5589091
1731,0.22202083
