idx,y_pred
39,0.12246712
41,0.19180582
43,0.31230357
45,0.121562526
55,0.3125284
56,0.24353471
73,0.08690737
85,0.19387388
86,0.21048371
97,0.2606416
98,0.21826877
101,0.21776213
112,0.10986345
117,0.4704894
121,0.5066836
137,0.048338186
148,0.2389712
154,0.32099926
162,0.21400829
165,0.22649828
174,0.27200955
176,0.1334353
181,0.15613711
184,0.11131716
199,0.12993588
206,0.21936904
216,0.13315298
221,0.16794905
226,0.042401914
227,0.45432654
230,0.06872937
234,0.029001832
256,0.21618916
260,0.39509782
269,0.20972462
282,0.012715876
286,0.19815989
300,0.17976713
304,0.16876093
310,0.2483712
318,0.24680689
319,0.15412971
322,0.18445876
329,0.17161754
332,0.11002626
342,0.25422764
364,0.12606652
377,0.05052403
385,0.14036788
388,0.0796065
397,0.063565075
398,0.12782024
403,0.1668902
405,0.3640316
408,0.045847476
410,0.6591617
413,0.07519487
417,0.12732369
420,0.19318023
422,0.2008968
423,0.10304855
426,0.325943
432,0.1858139
436,0.15116797
443,0.10718654
454,0.18286534
455,0.06756193
461,0.09043971
467,0.1024612
468,0.19664267
474,0.20339903
477,0.16048028
478,0.069853224
486,0.15853924
489,0.2776048
490,0.20263743
495,0.15007368
499,0.31107453
510,0.3265052
511,0.2697624
515,0.115891516
518,0.3008482
519,0.1837053
533,0.08512049
548,0.063526236
564,0.13968855
582,0.19639851
584,0.23501083
592,0.19676714
593,0.1590994
595,0.029885171
596,0.220444
598,0.526844
600,0.17584461
605,0.11578587
609,0.15318888
611,0.1163508
613,0.49267593
623,0.20314576
626,0.13047317
627,0.5562224
631,0.20690486
644,0.34059703
652,0.1821933
662,0.15513131
666,0.08131267
668,0.2222892
672,0.047649667
674,0.22389954
675,0.021112796
677,0.17066401
679,0.04618499
682,0.3946254
691,0.2563272
698,0.2284201
702,0.023674682
711,0.07798903
714,0.16255108
716,0.22678629
717,0.07221115
718,0.10879696
722,0.018942723
735,0.11384936
738,0.20840016
747,0.0921135
748,0.22650468
749,0.108554155
750,0.07769997
759,0.40361607
763,0.11237526
770,0.16222519
774,0.13913944
790,0.08690406
792,0.17500924
795,0.07048811
797,0.115204304
804,0.26127774
809,0.16501181
813,0.37148994
821,0.21614145
831,0.11869984
844,0.05235244
846,0.37826425
850,0.07991111
853,0.053679846
856,0.2835268
862,0.15455545
869,0.09424667
874,0.29482248
881,0.37049237
882,0.082559235
891,0.111870684
897,0.45197207
906,0.09905128
911,0.05015765
918,0.13198823
920,0.10814712
922,0.13808388
923,0.126703
938,0.15676944
942,0.24095446
947,0.12405796
957,0.12374739
966,0.102690056
972,0.056687072
980,0.010890821
981,0.26109847
983,0.26105228
988,0.16056563
990,0.20019
992,0.16375463
997,0.07364811
1001,0.29028544
1003,0.033770517
1024,0.13560723
1031,0.31911308
1032,0.37322223
1042,0.47022706
1043,0.16029316
1044,0.0703134
1050,0.19560409
1052,0.08943466
1053,0.07835611
1056,0.1584327
1072,0.22741266
1077,0.23813802
1078,0.2910585
1083,0.021752508
1088,0.066160776
1093,0.4241229
1099,0.19822349
1106,0.07725807
1109,0.020875247
1110,0.14509302
1113,0.28077826
1121,0.21079892
1125,0.08123023
1132,0.1445407
1136,0.03430227
1139,0.10744017
1140,0.13488294
1155,0.18208195
1156,0.09896598
1171,0.10121856
1174,0.21544221
1175,0.241199
1178,0.17075118
1181,0.095859654
1203,0.09756153
1205,0.28566003
1216,0.46202424
1217,0.25512525
1227,0.1755019
1230,0.46174905
1233,0.13755034
1234,0.062601216
1237,0.08417643
1245,0.14969754
1260,0.07468636
1265,0.09391188
1268,0.09912386
1272,0.124065965
1276,0.13204628
1277,0.05531257
1287,0.115972675
1291,0.27267864
1302,0.08631953
1307,0.026011381
1308,0.18858309
1322,0.22502238
1325,0.39061743
1326,0.18167472
1327,0.10182778
1334,0.12502064
1340,0.06062469
1344,0.33410147
1347,0.0486859
1349,0.23327686
1353,0.08162121
1356,0.07316299
1357,0.08279899
1358,0.17536081
1359,0.18230999
1366,0.10618924
1367,0.19060427
1368,0.22454742
1371,0.1117691
1376,0.13118912
1377,0.13720968
1380,0.11921372
1389,0.21852732
1397,0.4609347
1398,0.16038133
1406,0.1301659
1412,0.15085766
1416,0.09829738
1426,0.29006183
1436,0.27533922
1440,0.049073324
1447,0.1776178
1448,0.07033583
1478,0.2078746
1480,0.28828776
1486,0.20849521
1506,0.19849695
1509,0.1784326
1515,0.13815184
1516,0.06836175
1521,0.09254135
1533,0.19318199
1547,0.118932866
1551,0.17526983
1552,0.15840055
1565,0.22062302
1568,0.5775548
1570,0.14663878
1576,0.4662443
1577,0.3451398
1583,0.0835636
1585,0.09749543
1592,0.13130295
1604,0.3904556
1612,0.10654814
1614,0.22539037
1619,0.054577056
1630,0.23757178
1653,0.17409341
1669,0.1131608
1676,0.10904125
1680,0.19042173
1686,0.0681039
1687,0.09313335
1688,0.21362513
1704,0.0786207
1714,0.21443881
1717,0.15342498
1719,0.1482389
1721,0.26267856
1726,0.053792328
1729,0.27309102
1731,0.08152061
1732,0.24918756
1758,0.12690455
1760,0.38905355
1761,0.23759487
1762,0.11937305
1767,0.17649716
1771,0.1695759
1778,0.46722436
1784,0.25115928
1790,0.13959026
1797,0.1252721
1798,0.26645732
1800,0.07418097
1802,0.17700869
1806,0.13192852
1819,0.01659433
1820,0.21008882
1821,0.037243027
1825,0.12462256
1829,0.16242567
1834,0.07719681
1840,0.12287389
1861,0.07410979
1880,0.056734335
1888,0.15568979
1901,0.19941653
1902,0.10158903
1911,0.18713214
1920,0.1532318
1926,0.12133198
1943,0.14414492
1949,0.044157453
1959,0.13419692
1970,0.06583479
1974,0.060734548
1978,0.10745156
1984,0.18265723
1997,0.0498796
2005,0.18857338
2007,0.16814815
2011,0.19543034
2012,0.09078751
2013,0.1261103
2024,0.033829972
2026,0.24165665
2029,0.22890194
2040,0.1946115
2042,0.06366343
2046,0.3277269
2052,0.08565394
2055,0.2978905
2062,0.013344791
2065,0.1216842
2089,0.14792314
2095,0.57324535
2100,0.07807772
2101,0.22055161
2102,0.12073603
2104,0.22957641
2108,0.08310501
2115,0.088470705
2124,0.19283232
2125,0.08128345
2128,0.09727395
2148,0.23337042
2153,0.132992
2154,0.075532
2162,0.07229107
2165,0.15259463
2169,0.15744816
2176,0.03031904
2186,0.5229023
2190,0.12345088
2193,0.13191079
2199,0.13602975
2207,0.34542406
2208,0.101271145
2231,0.42493948
2238,0.2316263
2241,0.21594696
2248,0.31812212
2250,0.10912232
2260,0.16902183
2271,0.22974165
2277,0.18691497
2282,0.33632642
2293,0.43050885
2301,0.109886445
2313,0.14026289
2334,0.058213536
2341,0.031567663
2345,0.08299732
2349,0.25263426
2352,0.2445814
2360,0.38146663
2368,0.26888815
2381,0.29144192
2386,0.1701401
2393,0.28566667
2398,0.21741933
2410,0.08337528
2411,0.12749808
2416,0.096258864
2418,0.14092341
2427,0.08079436
2428,0.11459163
2445,0.13440894
2456,0.2734265
2473,0.20547603
2485,0.1124998
2488,0.46724436
2492,0.16334856
2494,0.15269352
2499,0.20841262
2504,0.08723041
2506,0.14146875
2509,0.22557002
2516,0.09760457
2523,0.059532464
2527,0.11442246
2538,0.21999857
2551,0.35862663
2564,0.12370783
2567,0.21085246
2589,0.1573576
2609,0.21808754
2614,0.22843961
2623,0.20131914
2625,0.050270647
2635,0.066906646
2640,0.3548759
2641,0.24420756
2648,0.26731488
